timesteps,BEL,FRA,IRL,NLD,NOR,DEU,DNK,AVG_PRICE,STDEV
01/01/2016 00:00,0.003958338,0.003958315,0.00395822,0.003958341,0.003958195,0.003958429,0.003958324,0.003958309,7.32E-08
01/01/2016 01:00,0.003771909,0.003771878,0.003771791,0.003771917,0.003771783,0.003772005,0.003771905,0.003771884,7.12E-08
01/01/2016 02:00,0.003361525,0.003361487,0.003361379,0.003361539,0.003361413,0.003361631,0.003361536,0.003361502,7.85E-08
01/01/2016 03:00,0.003361008,0.00336096,0.00336084,0.00336103,0.003360905,0.003361126,0.003361034,0.003360986,8.68E-08
01/01/2016 04:00,0.003361209,0.003361143,0.003361032,0.003361242,0.003361117,0.00336134,0.003361252,0.003361191,9.40E-08
01/01/2016 05:00,0.003913833,0.003913735,0.003913645,0.003913882,0.003913742,0.003914001,0.003913901,0.00391382,1.12E-07
01/01/2016 06:00,0.003370222,0.003370074,0.003370023,0.003370297,0.003370173,0.003370423,0.003370323,0.003370219,1.31E-07
01/01/2016 07:00,0.001688763,0.001688626,0.001688563,0.001688833,0.001688744,0.001688933,0.001688857,0.00168876,1.20E-07
01/01/2016 08:00,0.001683276,0.001683086,0.001683053,0.001683366,0.001683314,0.001683457,0.001683397,0.001683279,1.43E-07
01/01/2016 09:00,0.001682301,0.001682063,0.001682065,0.001682409,0.001682388,0.001682492,0.001682444,0.001682309,1.64E-07
01/01/2016 10:00,0.001681858,0.001681576,0.001681583,0.001681983,0.001681984,0.001682067,0.001682024,0.001681868,1.92E-07
01/01/2016 11:00,0.001681018,0.001680635,0.001680675,0.001681177,0.001681202,0.001681271,0.00168123,0.00168103,2.48E-07
01/01/2016 12:00,0.001679678,0.001678999,0.001679141,0.001679931,0.001679972,0.001680044,0.00168,0.001679681,4.03E-07
01/01/2016 13:00,0.001682172,0.001681139,0.001681232,0.001682578,0.001682595,0.001682713,0.001682663,0.001682156,6.35E-07
01/01/2016 14:00,0.001700316,0.001696022,0.001696646,0.001704221,0.001704223,0.001704408,0.001704348,0.001701455,3.51E-06
01/01/2016 15:00,0.003494479,0.003359782,0.003459002,0.003940359,0.003940318,0.003940553,0.003940501,0.003724999,0.000251545
01/01/2016 16:00,0.003959234,0.003956897,0.003956618,0.003961422,0.003961318,0.003961599,0.003961548,0.003959805,2.07E-06
01/01/2016 17:00,0.003961196,0.003960471,0.003958857,0.003962044,0.003961928,0.003962212,0.003962155,0.003961266,1.14E-06
01/01/2016 18:00,0.00396188,0.003961501,0.003959662,0.003962233,0.003962113,0.003962396,0.003962321,0.00396173,8.90E-07
01/01/2016 19:00,0.003961526,0.0039613,0.00396039,0.0039617,0.003961592,0.003961874,0.003961762,0.003961449,4.65E-07
01/01/2016 20:00,0.003960896,0.003960748,0.003960238,0.003960995,0.0039609,0.00396118,0.003961035,0.003960856,2.81E-07
01/01/2016 21:00,0.003960429,0.003960351,0.003959901,0.003960474,0.003960358,0.00396064,0.003960493,0.003960378,2.14E-07
01/01/2016 22:00,0.003929737,0.003929683,0.003929366,0.00392976,0.003929667,0.0039299,0.003929766,0.003929697,1.52E-07
01/01/2016 23:00,0.003371166,0.003371123,0.003370912,0.003371178,0.00337112,0.00337131,0.003371173,0.00337114,1.10E-07
02/01/2016 00:00,0.003370486,0.003370457,0.003370296,0.003370486,0.003370432,0.003370628,0.003370464,0.003370464,9.04E-08
02/01/2016 01:00,0.003369893,0.003369867,0.003369737,0.003369884,0.003369843,0.003370045,0.003369846,0.003369874,8.48E-08
02/01/2016 02:00,0.003368782,0.00336876,0.003368652,0.003368764,0.003368758,0.003368962,0.003368692,0.003368767,9.04E-08
02/01/2016 03:00,0.003368501,0.00336848,0.003368398,0.003368474,0.003368476,0.003368705,0.00336836,0.003368485,1.01E-07
02/01/2016 04:00,0.003369533,0.003369522,0.003369428,0.003369492,0.00336944,0.003369744,0.003369291,0.003369493,1.27E-07
02/01/2016 05:00,0.003373011,0.003373017,0.003372888,0.00337295,0.00337272,0.003373231,0.003372552,0.00337291,2.04E-07
02/01/2016 06:00,0.004406065,0.004406086,0.00440593,0.00440599,0.004405513,0.004406242,0.004405272,0.004405871,3.22E-07
02/01/2016 07:00,0.004395721,0.004395749,0.004395596,0.004395645,0.004395112,0.004395828,0.004394681,0.004395476,3.90E-07
02/01/2016 08:00,0.004402162,0.004402191,0.004402054,0.004402089,0.004401529,0.004402238,0.004400922,0.004401884,4.50E-07
02/01/2016 09:00,0.004402302,0.004402334,0.004402202,0.004402229,0.004401664,0.004402357,0.004400813,0.004401986,5.27E-07
02/01/2016 10:00,0.00439465,0.004394676,0.004394561,0.004394582,0.004394068,0.00439471,0.004393108,0.004394336,5.40E-07
02/01/2016 11:00,0.004407282,0.004407312,0.00440718,0.00440721,0.004406669,0.00440735,0.004405717,0.00440696,5.50E-07
02/01/2016 12:00,0.004408377,0.004408411,0.004408241,0.004408295,0.004407769,0.004408462,0.004406914,0.004408067,5.17E-07
02/01/2016 13:00,0.004409679,0.004409715,0.004409508,0.00440959,0.004409088,0.004409789,0.004408262,0.004409376,5.02E-07
02/01/2016 14:00,0.004412187,0.004412222,0.004412035,0.0044121,0.004411512,0.004412306,0.004410698,0.004411866,5.34E-07
02/01/2016 15:00,0.004413186,0.004413217,0.004413099,0.004413111,0.004412357,0.004413282,0.004411447,0.004412814,6.29E-07
02/01/2016 16:00,0.004413385,0.004413405,0.004413363,0.004413326,0.004412513,0.004413457,0.004411616,0.004413009,6.45E-07
02/01/2016 17:00,0.004413426,0.004413442,0.004413437,0.00441337,0.004412514,0.004413487,0.004411555,0.004413033,6.82E-07
02/01/2016 18:00,0.004413407,0.004413423,0.004413429,0.004413351,0.00441245,0.004413467,0.004411414,0.004412992,7.26E-07
02/01/2016 19:00,0.004413298,0.004413317,0.004413302,0.004413236,0.004412301,0.004413367,0.004411217,0.004412863,7.56E-07
02/01/2016 20:00,0.004412891,0.004412916,0.00441285,0.00441282,0.00441193,0.004412986,0.004410797,0.004412456,7.56E-07
02/01/2016 21:00,0.004411152,0.004411178,0.00441106,0.004411071,0.004410373,0.004411279,0.004409186,0.004410757,6.98E-07
02/01/2016 22:00,0.004388385,0.004388419,0.004388237,0.004388288,0.004387815,0.004388537,0.004386424,0.004388015,6.83E-07
02/01/2016 23:00,0.001619056,0.001619099,0.001618849,0.00161894,0.001618807,0.001619222,0.001617,0.00161871,7.11E-07
03/01/2016 00:00,0.001616624,0.001616668,0.00161635,0.001616508,0.001617263,0.001616837,0.001614703,0.001616422,7.51E-07
03/01/2016 01:00,0.001579334,0.001579385,0.001578886,0.001579192,0.001580386,0.001579627,0.001577469,0.001579183,8.22E-07
03/01/2016 02:00,0.001575956,0.001576001,0.00157529,0.001575814,0.00157847,0.00157641,0.001574305,0.001576035,1.18E-06
03/01/2016 03:00,0.001573789,0.001573816,0.001573036,0.001573675,0.001577922,0.00157442,0.001572382,0.001574148,1.65E-06
03/01/2016 04:00,0.001573424,0.001573442,0.001572627,0.001573324,0.001577937,0.001574214,0.001572143,0.001573873,1.77E-06
03/01/2016 05:00,0.001576882,0.001576898,0.001576139,0.001576789,0.001579842,0.001578002,0.001575579,0.001577162,1.29E-06
03/01/2016 06:00,0.001614814,0.001614812,0.001614288,0.001614745,0.001617636,0.00161671,0.001613757,0.001615252,1.29E-06
03/01/2016 07:00,0.001616097,0.001616086,0.001615754,0.001616041,0.001618027,0.001617341,0.001615088,0.001616348,9.24E-07
03/01/2016 08:00,0.001617312,0.001617283,0.0016171,0.001617269,0.001618288,0.001618371,0.001616376,0.001617428,6.44E-07
03/01/2016 09:00,0.001618031,0.001617992,0.001617889,0.001617993,0.001618489,0.001618936,0.001617083,0.001618059,5.27E-07
03/01/2016 10:00,0.001617742,0.001617678,0.001617658,0.001617718,0.001618434,0.001618801,0.001616922,0.00161785,5.61E-07
03/01/2016 11:00,0.001616979,0.001616872,0.001616946,0.001616969,0.001618325,0.001618396,0.001616326,0.001617259,7.28E-07
03/01/2016 12:00,0.001616168,0.001616041,0.001616156,0.001616163,0.001618261,0.001617855,0.0016156,0.001616606,9.43E-07
03/01/2016 13:00,0.001615344,0.001615211,0.001615332,0.001615341,0.001618253,0.001617587,0.001614842,0.001615987,1.25E-06
03/01/2016 14:00,0.001614501,0.001614367,0.001614485,0.001614498,0.001618246,0.001617303,0.001614046,0.001615349,1.56E-06
03/01/2016 15:00,0.001616353,0.001616206,0.001616346,0.001616353,0.001618373,0.001618764,0.001615866,0.001616894,1.08E-06
03/01/2016 16:00,0.0016178,0.001617618,0.001617801,0.001617803,0.001618749,0.001622018,0.001617323,0.001618444,1.51E-06
03/01/2016 17:00,0.001681234,0.001681046,0.001681232,0.001681236,0.001681829,0.001687981,0.001680771,0.00168219,2.38E-06
03/01/2016 18:00,0.001681575,0.001681406,0.001681564,0.001681574,0.00168211,0.001685738,0.001681134,0.001682157,1.49E-06
03/01/2016 19:00,0.001680928,0.001680805,0.001680902,0.001680921,0.001681339,0.001683103,0.001680494,0.001681213,8.05E-07
03/01/2016 20:00,0.001620223,0.001620127,0.001620175,0.001620211,0.00162062,0.001621654,0.001619826,0.001620405,5.53E-07
03/01/2016 21:00,0.001617331,0.001617246,0.00161727,0.001617318,0.001618351,0.001618443,0.001616993,0.001617565,5.37E-07
03/01/2016 22:00,0.001615273,0.001615203,0.001615199,0.001615258,0.001617895,0.001616217,0.001614984,0.001615718,9.62E-07
03/01/2016 23:00,0.001575351,0.001575278,0.00157529,0.001575338,0.001579477,0.001576138,0.001575101,0.001575996,1.45E-06
04/01/2016 00:00,0.001574839,0.001574758,0.001574786,0.001574828,0.00157908,0.001575618,0.001574612,0.001575503,1.49E-06
04/01/2016 01:00,0.00157503,0.001574951,0.001574986,0.00157502,0.00157896,0.001575755,0.001574801,0.001575643,1.38E-06
04/01/2016 02:00,0.001575122,0.001575039,0.001575092,0.001575113,0.001579042,0.001575853,0.001574887,0.001575735,1.38E-06
04/01/2016 03:00,0.001575645,0.00157555,0.001575629,0.001575639,0.001579552,0.001576488,0.001575407,0.001576273,1.38E-06
04/01/2016 04:00,0.00160222,0.001602119,0.001602221,0.001602215,0.001604384,0.001603061,0.001601955,0.001602596,8.00E-07
04/01/2016 05:00,0.00168185,0.001681697,0.00168189,0.001681852,0.001682124,0.001682916,0.00168158,0.001681987,4.10E-07
04/01/2016 06:00,0.004409017,0.004408675,0.00440912,0.004409038,0.004409343,0.004410331,0.004408818,0.004409192,5.05E-07
04/01/2016 07:00,0.004410098,0.004409497,0.004410239,0.004410128,0.004410461,0.004411293,0.004409936,0.004410236,5.12E-07
04/01/2016 08:00,0.004410937,0.004409924,0.004411111,0.004410975,0.00441126,0.004411997,0.004410804,0.004411001,5.70E-07
04/01/2016 09:00,0.004411119,0.004409695,0.004411326,0.004411162,0.004411427,0.004412064,0.004411005,0.004411114,6.63E-07
04/01/2016 10:00,0.004411381,0.004409746,0.004411624,0.004411426,0.004411663,0.004412232,0.004411267,0.004411334,7.11E-07
04/01/2016 11:00,0.004411735,0.004410371,0.004412013,0.004411779,0.004411969,0.004412469,0.004411617,0.004411708,6.03E-07
04/01/2016 12:00,0.004411851,0.004410753,0.004412138,0.004411895,0.004412062,0.004412499,0.004411736,0.004411848,5.02E-07
04/01/2016 13:00,0.004412099,0.00441134,0.004412381,0.004412139,0.004412265,0.004412689,0.004411971,0.004412126,3.86E-07
04/01/2016 14:00,0.004412474,0.004412108,0.004412729,0.004412503,0.004412539,0.004412945,0.004412299,0.004412514,2.52E-07
04/01/2016 15:00,0.004412877,0.00441267,0.004413124,0.004412895,0.004412802,0.004413226,0.004412613,0.004412887,2.07E-07
04/01/2016 16:00,0.004413141,0.004413003,0.004413345,0.00441315,0.004412931,0.004413399,0.004412795,0.004413109,2.01E-07
04/01/2016 17:00,0.004413213,0.004413105,0.004413391,0.004413216,0.004412946,0.004413438,0.004412835,0.004413163,2.04E-07
04/01/2016 18:00,0.004413192,0.0044131,0.004413347,0.00441319,0.004412917,0.004413416,0.004412804,0.004413138,2.03E-07
04/01/2016 19:00,0.004413075,0.004412993,0.004413192,0.004413069,0.004412828,0.004413323,0.004412711,0.004413027,1.92E-07
04/01/2016 20:00,0.00441287,0.004412797,0.004412944,0.00441286,0.004412667,0.004413149,0.004412529,0.004412831,1.83E-07
04/01/2016 21:00,0.00441225,0.004412183,0.004412289,0.004412237,0.004412135,0.00441258,0.004411965,0.004412234,1.72E-07
04/01/2016 22:00,0.004404681,0.004404598,0.004404699,0.004404675,0.004404729,0.004405054,0.004404521,0.004404708,1.55E-07
04/01/2016 23:00,0.003761454,0.003761359,0.003761469,0.003761454,0.003761605,0.003761828,0.003761337,0.003761501,1.56E-07
05/01/2016 00:00,0.003760358,0.003760259,0.003760367,0.003760359,0.003760551,0.003760733,0.003760255,0.003760412,1.60E-07
05/01/2016 01:00,0.003759317,0.003759203,0.003759316,0.003759321,0.003759568,0.00375973,0.003759228,0.003759383,1.79E-07
05/01/2016 02:00,0.003758134,0.003758003,0.003758125,0.003758143,0.003758441,0.003758613,0.00375806,0.003758217,2.06E-07
05/01/2016 03:00,0.003758664,0.003758512,0.003758649,0.003758676,0.003758991,0.003759206,0.0037586,0.003758757,2.29E-07
05/01/2016 04:00,0.003760315,0.00376016,0.003760297,0.003760328,0.003760591,0.0037609,0.003760251,0.003760406,2.36E-07
05/01/2016 05:00,0.004410131,0.004409996,0.004410113,0.004410141,0.004410276,0.004410758,0.004410057,0.00441021,2.37E-07
05/01/2016 06:00,0.004412817,0.004412711,0.004412811,0.004412821,0.004412761,0.004413215,0.004412695,0.004412833,1.63E-07
05/01/2016 07:00,0.004412913,0.004412816,0.004412893,0.004412917,0.004412845,0.004413225,0.004412795,0.004412915,1.34E-07
05/01/2016 08:00,0.004412973,0.004412878,0.004412952,0.004412979,0.004412903,0.004413225,0.004412873,0.004412969,1.12E-07
05/01/2016 09:00,0.004412872,0.004412786,0.004412844,0.004412879,0.004412823,0.004413076,0.004412787,0.004412867,9.19E-08
05/01/2016 10:00,0.004412206,0.004412061,0.00441219,0.004412229,0.004412291,0.004412476,0.004412167,0.004412231,1.19E-07
05/01/2016 11:00,0.004411632,0.004411416,0.004411622,0.004411667,0.004411791,0.004411994,0.004411621,0.004411678,1.65E-07
05/01/2016 12:00,0.004411943,0.004411685,0.004411934,0.004411983,0.004412104,0.004412376,0.004411942,0.004411995,1.94E-07
05/01/2016 13:00,0.004412374,0.004412108,0.00441236,0.004412414,0.004412514,0.004412863,0.004412373,0.004412429,2.10E-07
05/01/2016 14:00,0.004412613,0.004412381,0.004412601,0.004412647,0.004412707,0.004413092,0.004412599,0.004412663,1.99E-07
05/01/2016 15:00,0.004412913,0.004412736,0.004412912,0.004412939,0.004412917,0.004413285,0.004412869,0.004412939,1.55E-07
05/01/2016 16:00,0.004413091,0.004412946,0.004413087,0.00441311,0.00441302,0.004413405,0.004413024,0.004413098,1.36E-07
05/01/2016 17:00,0.004413141,0.004413011,0.00441314,0.004413159,0.004413043,0.00441343,0.004413072,0.004413142,1.28E-07
05/01/2016 18:00,0.004413188,0.004413081,0.004413182,0.004413201,0.004413061,0.004413439,0.004413114,0.004413181,1.17E-07
05/01/2016 19:00,0.004413126,0.004413024,0.004413114,0.00441314,0.004413013,0.004413379,0.004413063,0.004413123,1.14E-07
05/01/2016 20:00,0.004413072,0.004412974,0.004413055,0.004413087,0.004412974,0.004413309,0.004413027,0.004413071,1.06E-07
05/01/2016 21:00,0.004413021,0.004412934,0.004413,0.004413036,0.004412932,0.004413229,0.004412987,0.00441302,9.31E-08
05/01/2016 22:00,0.004412769,0.004412695,0.004412742,0.004412781,0.004412715,0.004412945,0.004412746,0.00441277,7.63E-08
05/01/2016 23:00,0.004411887,0.004411812,0.004411878,0.004411903,0.004411884,0.004412044,0.004411874,0.004411897,6.54E-08
06/01/2016 00:00,0.004411604,0.004411536,0.004411613,0.00441162,0.004411594,0.004411739,0.00441159,0.004411614,5.71E-08
06/01/2016 01:00,0.004411796,0.004411727,0.004411823,0.004411812,0.004411773,0.004411918,0.004411782,0.004411805,5.47E-08
06/01/2016 02:00,0.004412438,0.004412378,0.004412482,0.004412451,0.00441238,0.004412544,0.004412415,0.004412441,5.45E-08
06/01/2016 03:00,0.004412923,0.004412872,0.004412968,0.00441293,0.004412811,0.004413015,0.004412887,0.004412915,6.15E-08
06/01/2016 04:00,0.004413191,0.004413144,0.004413249,0.004413195,0.004413017,0.004413272,0.004413139,0.004413172,7.81E-08
06/01/2016 05:00,0.004413412,0.004413355,0.004413505,0.004413418,0.004413156,0.004413483,0.004413346,0.004413382,1.07E-07
06/01/2016 06:00,0.004413544,0.004413467,0.004413673,0.004413558,0.004413273,0.004413607,0.004413483,0.004413515,1.18E-07
06/01/2016 07:00,0.004413558,0.004413481,0.004413688,0.004413574,0.004413294,0.004413611,0.004413495,0.004413529,1.16E-07
06/01/2016 08:00,0.004413553,0.004413458,0.00441369,0.004413575,0.004413315,0.004413613,0.004413501,0.004413529,1.12E-07
06/01/2016 09:00,0.004413519,0.00441343,0.004413637,0.00441354,0.004413289,0.004413585,0.004413471,0.004413496,1.06E-07
06/01/2016 10:00,0.004413474,0.004413389,0.004413556,0.004413493,0.004413251,0.00441355,0.004413427,0.004413449,9.81E-08
06/01/2016 11:00,0.004413293,0.004413165,0.004413345,0.004413324,0.004413153,0.004413436,0.004413276,0.004413285,9.24E-08
06/01/2016 12:00,0.004412899,0.004412602,0.004412921,0.004412964,0.004412926,0.004413155,0.004412947,0.004412916,1.51E-07
06/01/2016 13:00,0.00441251,0.004411955,0.00441249,0.004412601,0.004412649,0.00441288,0.004412598,0.004412526,2.62E-07
06/01/2016 14:00,0.004412205,0.00441149,0.004412138,0.004412305,0.004412416,0.004412689,0.004412306,0.004412221,3.41E-07
06/01/2016 15:00,0.004412331,0.004411798,0.004412231,0.004412418,0.004412538,0.004412865,0.004412414,0.004412371,2.99E-07
06/01/2016 16:00,0.004412516,0.004412151,0.004412337,0.004412587,0.004412679,0.004413077,0.004412579,0.004412561,2.68E-07
06/01/2016 17:00,0.004412389,0.004412063,0.004412163,0.004412454,0.004412567,0.004413033,0.004412445,0.004412445,2.90E-07
06/01/2016 18:00,0.00441181,0.004411432,0.004411519,0.004411881,0.004412107,0.004412724,0.004411876,0.004411907,3.95E-07
06/01/2016 19:00,0.004410358,0.0044099,0.004409982,0.004410443,0.004410814,0.004411708,0.004410447,0.004410522,5.62E-07
06/01/2016 20:00,0.004403993,0.004403406,0.004403491,0.004404105,0.004404609,0.004406061,0.004404119,0.004404255,8.28E-07
06/01/2016 21:00,0.003363232,0.003362716,0.003362668,0.003363347,0.003363814,0.003364764,0.003363367,0.003363415,6.62E-07
06/01/2016 22:00,0.001717949,0.001717535,0.001717371,0.001718059,0.001718587,0.001719387,0.001718084,0.001718139,6.28E-07
06/01/2016 23:00,0.001645038,0.0016447,0.001644547,0.00164513,0.001645714,0.001646189,0.001645153,0.00164521,5.28E-07
07/01/2016 00:00,0.001642699,0.001642359,0.001642258,0.00164278,0.001643395,0.001643761,0.001642797,0.001642864,5.00E-07
07/01/2016 01:00,0.001638399,0.001638017,0.001637946,0.001638479,0.001639181,0.00163952,0.001638495,0.001638577,5.36E-07
07/01/2016 02:00,0.001618754,0.001618324,0.001618299,0.001618838,0.001619918,0.001620081,0.001618852,0.00161901,6.62E-07
07/01/2016 03:00,0.00163768,0.001637223,0.001637157,0.001637768,0.001638609,0.001639243,0.001637785,0.001637924,6.96E-07
07/01/2016 04:00,0.001643671,0.001643277,0.001643135,0.001643758,0.001644518,0.001645742,0.001643776,0.001643983,8.27E-07
07/01/2016 05:00,0.003361163,0.003360738,0.003360661,0.003361253,0.00336185,0.003363699,0.003361268,0.003361519,9.61E-07
07/01/2016 06:00,0.004408941,0.004408507,0.00440857,0.004409027,0.004409442,0.004410826,0.004409033,0.004409192,7.27E-07
07/01/2016 07:00,0.004409782,0.004409442,0.004409485,0.004409852,0.004410223,0.004411081,0.004409846,0.004409959,5.18E-07
07/01/2016 08:00,0.004410181,0.004409932,0.004409938,0.004410232,0.004410528,0.00441109,0.004410216,0.004410302,3.72E-07
07/01/2016 09:00,0.004409358,0.00440917,0.004409171,0.004409396,0.004409644,0.004409935,0.004409367,0.004409434,2.53E-07
07/01/2016 10:00,0.004393833,0.004393633,0.004393717,0.004393861,0.00439419,0.004394436,0.004393809,0.004393925,2.63E-07
07/01/2016 11:00,0.003761615,0.003761373,0.003761533,0.003761641,0.003762084,0.003762348,0.003761569,0.003761737,3.21E-07
07/01/2016 12:00,0.003760892,0.003760646,0.003760794,0.003760915,0.003761459,0.00376188,0.003760829,0.003761059,4.10E-07
07/01/2016 13:00,0.003761861,0.003761613,0.003761767,0.003761882,0.003762572,0.003763414,0.003761786,0.003762128,5.97E-07
07/01/2016 14:00,0.004405359,0.004405133,0.00440528,0.004405379,0.004406159,0.00440808,0.004405281,0.00440581,9.77E-07
07/01/2016 15:00,0.004411083,0.004410939,0.004411025,0.004411092,0.004411447,0.004412256,0.004410924,0.004411252,4.41E-07
07/01/2016 16:00,0.004412217,0.004412116,0.004412186,0.004412215,0.004412312,0.00441293,0.004411951,0.004412275,2.87E-07
07/01/2016 17:00,0.004412134,0.004412025,0.004412126,0.004412133,0.004412221,0.004412882,0.004411833,0.004412193,3.04E-07
07/01/2016 18:00,0.004411866,0.004411757,0.00441186,0.004411864,0.004411982,0.004412679,0.004411549,0.004411937,3.28E-07
07/01/2016 19:00,0.004411214,0.004411098,0.004411212,0.004411212,0.004411391,0.004412117,0.004410906,0.004411307,3.57E-07
07/01/2016 20:00,0.004409293,0.00440917,0.004409287,0.004409291,0.004409571,0.0044104,0.004408996,0.00440943,4.27E-07
07/01/2016 21:00,0.004375291,0.004375165,0.004375269,0.004375287,0.004375709,0.004376736,0.004375002,0.004375494,5.44E-07
07/01/2016 22:00,0.003357746,0.003357653,0.003357696,0.003357733,0.003358232,0.003359081,0.003357433,0.003357939,5.16E-07
07/01/2016 23:00,0.00335194,0.003351829,0.003351894,0.00335193,0.003352538,0.00335308,0.003351679,0.003352127,4.62E-07
08/01/2016 00:00,0.003335855,0.003335731,0.003335809,0.003335847,0.003336553,0.0033369,0.003335636,0.003336047,4.45E-07
08/01/2016 01:00,0.003329275,0.003329138,0.003329235,0.003329271,0.003329966,0.003330301,0.003329098,0.003329469,4.34E-07
08/01/2016 02:00,0.003349751,0.003349601,0.003349724,0.003349753,0.003350352,0.003350649,0.003349619,0.003349921,3.79E-07
08/01/2016 03:00,0.003353668,0.003353514,0.003353666,0.003353676,0.003354129,0.003354479,0.003353573,0.003353815,3.28E-07
08/01/2016 04:00,0.003361173,0.003360993,0.003361201,0.003361191,0.003361462,0.003361727,0.003361111,0.003361266,2.29E-07
08/01/2016 05:00,0.004410033,0.004409669,0.00441012,0.004410071,0.004410225,0.004410567,0.004410005,0.004410098,2.49E-07
08/01/2016 06:00,0.004412551,0.004412124,0.004412702,0.004412596,0.004412606,0.004412888,0.004412519,0.00441257,2.15E-07
08/01/2016 07:00,0.004411648,0.004411217,0.004411824,0.004411705,0.004411789,0.004411855,0.004411643,0.004411669,2.00E-07
08/01/2016 08:00,0.004410336,0.004409924,0.004410523,0.004410398,0.004410527,0.004410486,0.00441035,0.004410363,1.94E-07
08/01/2016 09:00,0.004397707,0.004397301,0.004397888,0.004397774,0.004397943,0.004397837,0.004397735,0.004397741,1.95E-07
08/01/2016 10:00,0.004382506,0.004382099,0.004382678,0.004382577,0.004382744,0.004382634,0.004382543,0.00438254,1.95E-07
08/01/2016 11:00,0.003912611,0.003912133,0.003912795,0.003912689,0.003912856,0.003912745,0.003912661,0.003912641,2.21E-07
08/01/2016 12:00,0.004406513,0.004406026,0.004406704,0.004406594,0.004406709,0.004406652,0.004406569,0.004406538,2.19E-07
08/01/2016 13:00,0.004412621,0.004412208,0.004412822,0.0044127,0.004412694,0.004412763,0.004412674,0.00441264,1.86E-07
08/01/2016 14:00,0.004413197,0.004412865,0.004413394,0.004413266,0.004413122,0.004413341,0.004413237,0.004413203,1.61E-07
08/01/2016 15:00,0.004413389,0.004413113,0.004413576,0.004413455,0.004413239,0.004413513,0.004413425,0.004413387,1.49E-07
08/01/2016 16:00,0.004413531,0.004413287,0.004413711,0.004413596,0.004413323,0.004413632,0.00441357,0.004413521,1.47E-07
08/01/2016 17:00,0.004413639,0.004413398,0.004413826,0.004413706,0.004413391,0.004413731,0.004413684,0.004413625,1.55E-07
08/01/2016 18:00,0.004413678,0.004413443,0.004413865,0.004413747,0.004413407,0.004413766,0.00441373,0.004413662,1.59E-07
08/01/2016 19:00,0.004413653,0.004413451,0.004413816,0.004413721,0.004413366,0.004413737,0.004413707,0.004413636,1.52E-07
08/01/2016 20:00,0.004413602,0.004413434,0.004413729,0.004413664,0.004413312,0.00441368,0.004413655,0.004413582,1.41E-07
08/01/2016 21:00,0.004413548,0.004413414,0.004413641,0.004413601,0.00441326,0.004413617,0.004413594,0.004413525,1.29E-07
08/01/2016 22:00,0.004413457,0.00441334,0.004413525,0.004413506,0.004413196,0.004413527,0.004413504,0.004413436,1.15E-07
08/01/2016 23:00,0.004413358,0.004413242,0.004413414,0.00441341,0.004413149,0.004413437,0.004413413,0.004413346,1.01E-07
09/01/2016 00:00,0.004413229,0.004413123,0.004413269,0.004413279,0.004413063,0.00441331,0.004413284,0.004413223,8.65E-08
09/01/2016 01:00,0.004413199,0.004413104,0.004413233,0.004413244,0.004413033,0.004413276,0.004413247,0.004413191,8.25E-08
09/01/2016 02:00,0.004413188,0.004413101,0.004413223,0.004413228,0.004413021,0.004413261,0.004413228,0.004413178,7.98E-08
09/01/2016 03:00,0.004413181,0.004413102,0.004413217,0.004413217,0.004413014,0.004413253,0.004413212,0.004413171,7.77E-08
09/01/2016 04:00,0.004413179,0.004413103,0.00441321,0.00441321,0.004413008,0.004413253,0.004413201,0.004413166,7.73E-08
09/01/2016 05:00,0.00441329,0.004413208,0.004413323,0.00441332,0.004413075,0.004413374,0.004413303,0.004413271,9.21E-08
09/01/2016 06:00,0.004413388,0.004413307,0.004413419,0.004413414,0.004413136,0.004413474,0.004413388,0.004413361,1.03E-07
09/01/2016 07:00,0.004413354,0.004413262,0.00441339,0.004413382,0.004413139,0.004413448,0.004413353,0.004413332,9.44E-08
09/01/2016 08:00,0.00441332,0.004413201,0.004413369,0.004413356,0.004413152,0.004413424,0.004413328,0.004413307,8.94E-08
09/01/2016 09:00,0.004413274,0.004413129,0.004413329,0.00441332,0.004413143,0.004413389,0.004413299,0.004413269,9.03E-08
09/01/2016 10:00,0.004413079,0.004412791,0.004413166,0.004413156,0.004413032,0.004413232,0.004413149,0.004413087,1.35E-07
09/01/2016 11:00,0.004412858,0.00441214,0.004413006,0.004412971,0.004412897,0.00441304,0.004412971,0.00441284,2.92E-07
09/01/2016 12:00,0.004412638,0.00440943,0.004412851,0.004412776,0.004412739,0.004412833,0.004412776,0.004412292,1.17E-06
09/01/2016 13:00,0.004412687,0.004400764,0.004412941,0.004412834,0.004412802,0.004412891,0.004412832,0.004411107,4.22E-06
09/01/2016 14:00,0.004412788,0.004250868,0.004413058,0.00441294,0.004412886,0.004413004,0.004412936,0.004389783,5.67E-05
09/01/2016 15:00,0.004412983,0.004380338,0.004413283,0.004413125,0.004413034,0.004413192,0.004413117,0.004408439,1.15E-05
09/01/2016 16:00,0.004413158,0.004409452,0.004413462,0.004413278,0.004413132,0.004413343,0.004413262,0.004412727,1.34E-06
09/01/2016 17:00,0.004413148,0.004410997,0.004413434,0.004413259,0.004413114,0.00441333,0.004413242,0.004412932,7.96E-07
09/01/2016 18:00,0.004413017,0.004411093,0.004413258,0.004413129,0.004413019,0.004413218,0.004413116,0.004412836,7.16E-07
